datetime,TMP [Cº],RH [%],APCP [mm],WS [km/h],WD [º]
2022-11-16 09:00:00,16.5,79.8,0.0,4.1,327.0
2022-11-16 10:00:00,18.7,69.6,0.0,4.8,233.0
2022-11-16 11:00:00,21.4,59.9,0.0,7.8,258.0
2022-11-16 12:00:00,21.5,58.9,0.0,16.7,269.0
2022-11-16 13:00:00,20.8,60.5,0.0,18.0,222.0
2022-11-16 14:00:00,20.9,60.6,0.0,15.8,239.0
2022-11-16 15:00:00,20.4,62.4,0.0,14.7,210.0
2022-11-16 16:00:00,19.5,65.9,0.0,15.2,232.0
2022-11-16 17:00:00,18.4,70.7,0.0,11.2,235.0
2022-11-16 18:00:00,16.8,77.5,0.0,8.9,265.0
2022-11-16 19:00:00,14.9,86.6,0.0,3.9,230.0
2022-11-16 20:00:00,13.6,94.4,0.0,2.7,210.0
2022-11-16 21:00:00,12.5,97.7,0.0,0.6,199.0
2022-11-16 22:00:00,11.2,99.3,0.0,0.9,0.0
2022-11-16 23:00:00,11.6,99.3,0.0,1.0,0.0
2022-11-17 00:00:00,13.4,93.4,0.0,2.2,0.0
2022-11-17 01:00:00,14.1,96.7,0.0,3.3,139.0
2022-11-17 02:00:00,14.1,96.8,0.0,2.5,130.0
2022-11-17 03:00:00,14.0,96.4,0.0,1.8,0.0
2022-11-17 04:00:00,14.0,97.5,0.0,1.9,234.0
2022-11-17 05:00:00,14.0,97.8,0.0,4.9,128.0
2022-11-17 06:00:00,14.3,94.9,0.0,2.8,105.0
2022-11-17 07:00:00,14.4,94.1,0.0,4.8,343.0
2022-11-17 08:00:00,14.9,87.3,0.0,6.3,339.0
2022-11-17 09:00:00,15.7,81.9,0.0,4.6,18.0
2022-11-17 10:00:00,17.5,71.8,0.0,4.6,104.0
2022-11-17 11:00:00,20.1,61.3,0.0,6.0,79.0
2022-11-17 12:00:00,21.8,56.7,0.0,10.1,260.0
2022-11-17 13:00:00,24.0,49.9,0.0,6.3,276.0
2022-11-17 14:00:00,22.0,56.6,0.0,18.7,217.0
2022-11-17 15:00:00,18.8,68.2,0.0,19.9,242.0
2022-11-17 16:00:00,18.7,68.2,0.0,15.0,271.0
2022-11-17 17:00:00,17.5,73.1,0.0,15.4,271.0
2022-11-17 18:00:00,16.6,78.0,0.0,9.8,232.0
2022-11-17 19:00:00,14.9,87.6,0.0,6.4,259.0
2022-11-17 20:00:00,13.1,96.4,0.0,2.4,242.0
2022-11-17 21:00:00,11.4,98.2,0.0,1.7,0.0
2022-11-17 22:00:00,10.9,99.1,0.0,1.5,108.0
2022-11-17 23:00:00,11.3,100.0,0.0,3.2,144.0
2022-11-18 00:00:00,12.9,98.8,0.0,0.5,95.0
2022-11-18 01:00:00,13.8,96.6,0.0,1.3,0.0
2022-11-18 02:00:00,13.8,98.0,0.0,0.9,193.0
2022-11-18 03:00:00,13.8,98.6,0.0,2.8,259.0
2022-11-18 04:00:00,13.6,99.4,0.0,2.4,254.0
2022-11-18 05:00:00,13.5,100.0,0.0,0.8,0.0
2022-11-18 06:00:00,13.6,99.9,0.0,2.6,122.0
2022-11-18 07:00:00,13.7,98.9,0.0,2.4,265.0
2022-11-18 08:00:00,14.5,93.0,0.0,2.7,119.0
2022-11-18 09:00:00,16.8,79.3,0.0,2.7,228.0
2022-11-18 10:00:00,20.1,63.5,0.0,3.9,292.0
2022-11-18 11:00:00,22.5,55.2,0.0,10.5,286.0
2022-11-18 12:00:00,21.8,57.8,0.0,15.0,248.0
2022-11-18 13:00:00,22.1,56.5,0.0,17.5,236.0
2022-11-18 14:00:00,21.1,59.1,0.0,16.5,224.0
2022-11-18 15:00:00,21.4,58.8,0.0,14.7,240.0
2022-11-18 16:00:00,20.6,61.9,0.0,15.5,276.0
2022-11-18 17:00:00,19.3,66.6,0.0,12.4,230.0
2022-11-18 18:00:00,19.1,66.7,0.0,7.3,209.0
2022-11-18 19:00:00,16.6,79.0,0.0,7.3,250.0
2022-11-18 20:00:00,15.1,88.5,0.0,7.2,324.0
2022-11-18 21:00:00,14.4,94.3,0.0,3.5,333.0
2022-11-18 22:00:00,13.0,98.4,0.0,1.2,335.0
2022-11-18 23:00:00,13.4,98.9,0.0,0.6,201.0
2022-11-19 00:00:00,14.3,94.8,0.0,0.6,154.0
2022-11-19 01:00:00,14.5,93.8,0.0,2.5,0.0
2022-11-19 02:00:00,14.5,94.0,0.0,2.6,111.0
2022-11-19 03:00:00,14.4,94.1,0.0,2.7,145.0
2022-11-19 04:00:00,14.2,94.8,0.0,2.9,8.0
2022-11-19 05:00:00,14.1,95.6,0.0,1.9,334.0
2022-11-19 06:00:00,14.1,95.8,0.0,2.5,316.0
2022-11-19 07:00:00,14.3,93.9,0.0,3.4,313.0
2022-11-19 08:00:00,14.8,90.4,0.0,2.7,286.0
2022-11-19 09:00:00,15.6,83.9,0.0,2.2,185.0
2022-11-19 10:00:00,16.6,78.5,0.0,3.9,125.0
2022-11-19 11:00:00,19.4,66.0,0.0,4.7,168.0
2022-11-19 12:00:00,20.5,61.7,0.0,14.5,266.0
2022-11-19 13:00:00,19.7,63.0,0.0,16.0,278.0
2022-11-19 14:00:00,20.4,60.4,0.0,13.7,244.0
2022-11-19 15:00:00,19.6,62.0,0.0,17.5,240.0
2022-11-19 16:00:00,17.8,66.8,0.0,13.5,248.0
2022-11-19 17:00:00,17.9,66.0,0.0,12.2,204.0
2022-11-19 18:00:00,16.3,71.5,0.0,7.0,216.0
2022-11-19 19:00:00,15.2,75.8,0.0,3.6,191.0
2022-11-19 20:00:00,13.9,81.8,0.0,5.7,322.0
2022-11-19 21:00:00,13.1,85.5,0.0,3.5,296.0
2022-11-19 22:00:00,11.7,90.6,0.0,2.1,335.0
2022-11-19 23:00:00,10.2,94.9,0.0,1.4,47.0
2022-11-20 00:00:00,8.9,98.4,0.0,0.5,0.0
2022-11-20 01:00:00,8.3,98.3,0.0,1.8,306.0
2022-11-20 02:00:00,7.7,98.9,0.0,1.2,0.0
2022-11-20 03:00:00,7.2,99.6,0.0,2.1,0.0
2022-11-20 04:00:00,6.6,99.7,0.0,1.5,323.0
2022-11-20 05:00:00,6.2,100.0,0.0,1.3,193.0
2022-11-20 06:00:00,8.8,95.1,0.0,1.5,315.0
2022-11-20 07:00:00,13.8,77.9,0.0,1.1,0.0
2022-11-20 08:00:00,17.4,64.9,0.0,3.0,190.0
2022-11-20 09:00:00,20.5,54.0,0.0,3.9,251.0
2022-11-20 10:00:00,22.9,45.9,0.0,9.3,280.0
2022-11-20 11:00:00,23.4,43.8,0.0,12.0,207.0
2022-11-20 12:00:00,22.9,44.9,0.0,16.0,232.0
2022-11-20 13:00:00,21.6,47.7,0.0,19.3,231.0
2022-11-20 14:00:00,20.8,49.1,0.0,18.4,240.0
2022-11-20 15:00:00,19.4,53.1,0.0,19.9,259.0
2022-11-20 16:00:00,19.5,53.7,0.0,13.9,248.0
2022-11-20 17:00:00,18.5,57.1,0.0,12.3,224.0
2022-11-20 18:00:00,16.6,63.6,0.0,11.8,208.0
2022-11-20 19:00:00,13.9,74.7,0.0,8.6,178.0
2022-11-20 20:00:00,12.0,81.8,0.0,2.7,109.0
2022-11-20 21:00:00,11.3,86.2,0.0,1.5,5.0
2022-11-20 22:00:00,9.2,94.2,0.0,1.5,0.0
2022-11-20 23:00:00,7.6,97.8,0.0,1.0,0.0
2022-11-21 00:00:00,6.8,95.6,0.0,0.3,0.0
2022-11-21 01:00:00,5.9,96.1,0.0,0.6,0.0
2022-11-21 02:00:00,5.8,96.7,0.0,2.1,306.0
2022-11-21 03:00:00,4.9,98.1,0.0,0.9,106.0
2022-11-21 04:00:00,4.0,98.5,0.0,0.4,313.0
2022-11-21 05:00:00,3.7,99.1,0.0,0.8,0.0
2022-11-21 06:00:00,6.8,92.4,0.0,0.4,0.0
2022-11-21 07:00:00,12.5,77.2,0.0,1.1,0.0
2022-11-21 08:00:00,16.9,60.8,0.0,4.0,0.0
2022-11-21 09:00:00,20.6,48.0,0.0,6.2,203.0
2022-11-21 10:00:00,23.3,41.4,0.0,6.4,212.0
2022-11-21 11:00:00,24.5,39.5,0.0,14.8,256.0
2022-11-21 12:00:00,24.9,36.3,0.0,15.7,239.0
2022-11-21 13:00:00,22.4,41.6,0.0,19.9,272.0
2022-11-21 14:00:00,21.8,45.5,0.0,15.3,232.0
2022-11-21 15:00:00,23.6,42.0,0.0,11.9,233.0
2022-11-21 16:00:00,22.0,46.5,0.0,13.5,197.0
2022-11-21 17:00:00,20.2,51.4,0.0,9.5,205.0
2022-11-21 18:00:00,18.7,59.6,0.0,6.2,210.0
2022-11-21 19:00:00,16.4,69.0,0.0,4.8,281.0
2022-11-21 20:00:00,14.4,80.6,0.0,4.7,14.0
2022-11-21 21:00:00,13.4,87.7,0.0,4.5,37.0
2022-11-21 22:00:00,12.8,93.7,0.0,3.5,47.0
2022-11-21 23:00:00,11.8,96.8,0.0,4.7,68.0
2022-11-22 00:00:00,10.2,99.7,0.0,3.2,105.0
2022-11-22 01:00:00,9.7,100.0,0.0,3.9,124.0
2022-11-22 02:00:00,10.4,99.2,0.0,5.0,88.0
2022-11-22 03:00:00,8.7,100.0,0.0,2.6,88.0
2022-11-22 04:00:00,8.1,100.0,0.0,2.2,100.0
2022-11-22 05:00:00,7.9,100.0,0.0,1.6,50.0
2022-11-22 06:00:00,11.3,98.4,0.0,5.5,117.0
2022-11-22 07:00:00,13.3,91.4,0.0,6.8,57.0
2022-11-22 08:00:00,14.5,84.6,0.0,6.2,50.0
2022-11-22 09:00:00,16.3,74.3,0.0,5.3,8.0
2022-11-22 10:00:00,18.9,63.2,0.0,11.5,329.0
2022-11-22 11:00:00,20.2,58.2,0.0,10.4,341.0
2022-11-22 12:00:00,21.9,52.2,0.0,12.1,20.0
2022-11-22 13:00:00,22.1,51.9,0.0,11.8,332.0
2022-11-22 14:00:00,21.0,56.1,0.0,15.8,225.0
2022-11-22 15:00:00,20.4,58.6,0.0,14.3,234.0
2022-11-22 16:00:00,20.4,58.5,0.0,11.8,247.0
2022-11-22 17:00:00,18.3,66.2,0.0,14.3,257.0
2022-11-22 18:00:00,16.6,73.1,0.0,8.1,244.0
2022-11-22 19:00:00,14.7,82.4,0.0,4.3,224.0
2022-11-22 20:00:00,13.4,89.0,0.0,4.5,158.0
2022-11-22 21:00:00,12.8,94.2,0.0,3.1,215.0
2022-11-22 22:00:00,11.9,98.6,0.0,2.1,0.0
2022-11-22 23:00:00,12.4,99.9,0.0,1.5,197.0
2022-11-23 00:00:00,12.8,95.3,0.0,1.1,280.0
2022-11-23 01:00:00,13.2,95.8,0.0,1.3,208.0
2022-11-23 02:00:00,13.3,94.6,0.0,1.4,216.0
2022-11-23 03:00:00,13.4,94.4,0.0,2.3,335.0
2022-11-23 04:00:00,13.3,95.0,0.0,2.8,310.0
2022-11-23 05:00:00,13.2,95.5,0.0,3.2,16.0
2022-11-23 06:00:00,13.2,95.3,0.0,3.9,318.0
2022-11-23 07:00:00,13.4,94.1,0.0,3.6,341.0
2022-11-23 08:00:00,14.0,90.2,0.0,5.1,0.0
2022-11-23 09:00:00,14.4,86.5,0.0,5.8,345.0
2022-11-23 10:00:00,15.5,79.2,0.0,5.4,327.0
2022-11-23 11:00:00,17.9,68.1,0.0,3.7,360.0
2022-11-23 12:00:00,20.8,57.4,0.0,7.1,139.0
2022-11-23 13:00:00,21.8,54.4,0.0,9.9,332.0
2022-11-23 14:00:00,21.4,56.5,0.0,14.7,243.0
2022-11-23 15:00:00,20.4,60.6,0.0,9.8,230.0
2022-11-23 16:00:00,19.0,65.0,0.0,8.6,278.0
2022-11-23 17:00:00,18.0,68.7,0.0,6.9,208.0
2022-11-23 18:00:00,16.9,72.9,0.0,9.4,307.0
2022-11-23 19:00:00,15.1,80.6,0.0,6.8,2.0
2022-11-23 20:00:00,13.6,89.0,0.0,2.1,206.0
2022-11-23 21:00:00,13.3,94.9,0.0,2.3,266.0
2022-11-23 22:00:00,13.8,92.1,0.0,1.9,211.0
2022-11-23 23:00:00,13.9,90.4,0.0,1.2,128.0
2022-11-24 00:00:00,13.9,90.3,0.0,3.0,203.0
2022-11-24 01:00:00,13.9,90.8,0.0,3.4,171.0
2022-11-24 02:00:00,13.6,97.0,0.0,5.0,344.0
2022-11-24 03:00:00,13.4,95.9,0.0,4.4,0.0
2022-11-24 04:00:00,13.4,96.3,0.0,4.5,3.0
2022-11-24 05:00:00,13.4,96.8,0.0,4.4,324.0
2022-11-24 06:00:00,13.6,95.1,0.0,4.1,350.0
2022-11-24 07:00:00,14.2,90.3,0.0,4.4,266.0
2022-11-24 08:00:00,14.8,86.7,0.0,3.6,12.0
2022-11-24 09:00:00,16.5,77.8,0.0,3.3,324.0
2022-11-24 10:00:00,19.7,63.0,0.0,5.3,298.0
2022-11-24 11:00:00,22.2,53.3,0.0,8.5,40.0
2022-11-24 12:00:00,23.6,49.3,0.0,11.5,26.0
2022-11-24 13:00:00,23.7,51.0,0.0,11.0,346.0
2022-11-24 14:00:00,23.4,51.5,0.0,13.9,222.0
2022-11-24 15:00:00,22.0,55.5,0.0,13.8,224.0
2022-11-24 16:00:00,21.2,58.3,0.0,13.6,249.0
2022-11-24 17:00:00,19.9,63.3,0.0,10.5,208.0
2022-11-24 18:00:00,18.7,68.1,0.0,7.1,260.0
2022-11-24 19:00:00,15.8,82.0,0.0,4.9,235.0
2022-11-24 20:00:00,13.9,97.0,0.0,4.6,222.0
2022-11-24 21:00:00,13.0,99.8,0.0,2.2,196.0
2022-11-24 22:00:00,11.8,99.9,0.0,1.3,0.0
2022-11-24 23:00:00,10.6,99.7,0.0,0.1,0.0
2022-11-25 00:00:00,10.8,100.0,0.0,0.5,249.0
2022-11-25 01:00:00,12.8,100.0,0.0,0.7,0.0
2022-11-25 02:00:00,12.8,100.0,0.0,1.7,112.0
2022-11-25 03:00:00,12.7,100.0,0.0,2.3,43.0
2022-11-25 04:00:00,12.7,100.0,0.0,2.8,101.0
2022-11-25 05:00:00,12.8,100.0,0.0,3.2,98.0
2022-11-25 06:00:00,13.0,100.0,0.0,4.0,50.0
2022-11-25 07:00:00,13.6,99.6,0.0,4.1,88.0
2022-11-25 08:00:00,14.7,94.1,0.0,2.5,131.0
2022-11-25 09:00:00,17.5,77.2,0.0,5.2,112.0
2022-11-25 10:00:00,19.9,64.1,0.0,7.8,30.0
2022-11-25 11:00:00,21.5,57.6,0.0,9.2,69.0
2022-11-25 12:00:00,22.8,55.2,0.0,12.1,220.0
2022-11-25 13:00:00,22.6,55.4,0.0,13.4,238.0
2022-11-25 14:00:00,22.3,57.0,0.0,14.1,230.0
2022-11-25 15:00:00,21.2,60.4,0.0,12.9,283.0
2022-11-25 16:00:00,19.8,64.8,0.0,13.4,265.0
2022-11-25 17:00:00,18.6,69.2,0.0,11.6,241.0
2022-11-25 18:00:00,17.5,73.5,0.0,7.1,235.0
2022-11-25 19:00:00,15.1,84.9,0.0,5.1,249.0
2022-11-25 20:00:00,13.7,95.8,0.0,4.4,196.0
2022-11-25 21:00:00,13.0,99.6,0.0,3.0,190.0
2022-11-25 22:00:00,12.2,100.0,0.0,1.0,200.0
2022-11-25 23:00:00,12.9,100.0,0.0,1.1,293.0
2022-11-26 00:00:00,13.0,99.9,0.0,3.0,0.0
2022-11-26 01:00:00,13.1,100.0,0.0,2.2,315.0
2022-11-26 02:00:00,13.0,100.0,0.0,1.9,39.0
2022-11-26 03:00:00,13.0,100.0,0.0,1.2,130.0
2022-11-26 04:00:00,12.8,100.0,0.0,2.5,89.0
2022-11-26 05:00:00,12.6,100.0,0.0,3.7,324.0
2022-11-26 06:00:00,12.6,100.0,0.0,1.4,326.0
2022-11-26 07:00:00,13.1,99.9,0.0,1.7,56.0
2022-11-26 08:00:00,13.9,97.1,0.0,2.8,77.0
2022-11-26 09:00:00,16.0,83.6,0.0,2.9,0.0
2022-11-26 10:00:00,19.0,68.8,0.0,7.0,61.0
2022-11-26 11:00:00,21.5,58.4,0.0,6.3,349.0
2022-11-26 12:00:00,21.7,57.9,0.0,13.1,65.0
2022-11-26 13:00:00,21.7,58.0,0.0,14.0,212.0
2022-11-26 14:00:00,21.3,58.3,0.0,12.7,230.0
2022-11-26 15:00:00,21.5,57.1,0.0,10.9,264.0
2022-11-26 16:00:00,19.9,63.1,0.0,14.0,214.0
2022-11-26 17:00:00,18.5,68.1,0.0,12.2,237.0
2022-11-26 18:00:00,17.0,73.6,0.0,10.2,222.0
2022-11-26 19:00:00,14.9,85.0,0.0,6.8,268.0
2022-11-26 20:00:00,14.4,90.1,0.0,4.4,207.0
2022-11-26 21:00:00,14.7,87.7,0.0,3.9,268.0
2022-11-26 22:00:00,14.8,86.4,0.0,3.1,215.0
2022-11-26 23:00:00,14.8,86.1,0.0,1.1,128.0
2022-11-27 00:00:00,14.9,85.7,0.0,1.8,188.0
2022-11-27 01:00:00,14.8,85.4,0.0,1.8,104.0
2022-11-27 02:00:00,14.9,85.2,0.0,2.1,352.0
2022-11-27 03:00:00,14.6,86.4,0.0,4.6,0.0
2022-11-27 04:00:00,14.2,88.9,0.0,5.5,338.0
2022-11-27 05:00:00,14.1,89.9,0.0,4.4,0.0
2022-11-27 06:00:00,14.1,91.0,0.0,4.3,334.0
2022-11-27 07:00:00,14.3,89.2,0.0,4.1,2.0
2022-11-27 08:00:00,14.9,84.4,0.0,4.9,324.0
2022-11-27 09:00:00,15.7,78.6,0.0,4.0,310.0
2022-11-27 10:00:00,17.2,72.1,0.0,9.0,344.0
2022-11-27 11:00:00,19.0,63.6,0.0,10.8,329.0
2022-11-27 12:00:00,20.4,59.1,0.0,8.9,1.0
2022-11-27 13:00:00,21.9,55.1,0.0,10.1,315.0
2022-11-27 14:00:00,22.0,54.5,0.0,14.8,235.0
2022-11-27 15:00:00,21.2,56.8,0.0,15.2,232.0
2022-11-27 16:00:00,19.8,62.3,0.0,16.4,254.0
2022-11-27 17:00:00,18.8,65.5,0.0,12.5,262.0
2022-11-27 18:00:00,17.4,73.1,0.0,11.3,235.0
2022-11-27 19:00:00,15.1,85.7,0.0,6.8,209.0
2022-11-27 20:00:00,14.2,94.6,0.0,2.0,184.0
2022-11-27 21:00:00,13.4,98.6,0.0,0.5,218.0
2022-11-27 22:00:00,12.3,96.6,0.0,0.5,0.0
2022-11-27 23:00:00,13.5,94.5,0.0,1.2,0.0
2022-11-28 00:00:00,14.2,89.9,0.0,0.7,0.0
2022-11-28 01:00:00,14.6,88.2,0.0,2.3,203.0
2022-11-28 02:00:00,14.7,86.8,0.0,1.9,146.0
2022-11-28 03:00:00,14.8,85.2,0.0,1.6,0.0
2022-11-28 04:00:00,14.8,84.7,0.0,2.6,320.0
2022-11-28 05:00:00,14.8,84.3,0.0,2.7,282.0
2022-11-28 06:00:00,14.8,84.7,0.0,5.1,23.0
2022-11-28 07:00:00,14.8,85.1,0.0,4.4,326.0
2022-11-28 08:00:00,15.0,85.2,0.0,4.2,346.0
2022-11-28 09:00:00,15.4,82.8,0.0,1.0,313.0
2022-11-28 10:00:00,16.3,78.2,0.0,3.1,37.0
2022-11-28 11:00:00,17.3,74.0,0.0,5.5,0.0
2022-11-28 12:00:00,17.9,71.6,0.0,6.5,352.0
2022-11-28 13:00:00,18.6,68.4,0.0,6.9,263.0
2022-11-28 14:00:00,19.8,62.6,0.0,8.3,262.0
2022-11-28 15:00:00,20.0,61.9,0.0,7.3,243.0
2022-11-28 16:00:00,19.8,61.5,0.0,8.9,332.0
2022-11-28 17:00:00,19.6,62.5,0.0,9.3,219.0
2022-11-28 18:00:00,16.7,76.1,0.0,13.4,252.0
2022-11-28 19:00:00,15.5,82.7,0.0,7.7,239.0
2022-11-28 20:00:00,15.3,84.7,0.0,4.9,197.0
2022-11-28 21:00:00,15.3,84.4,0.0,2.7,193.0
2022-11-28 22:00:00,15.4,83.1,0.0,5.5,219.0
2022-11-28 23:00:00,15.2,85.6,0.0,6.4,274.0
2022-11-29 00:00:00,15.2,87.0,0.0,3.6,270.0
2022-11-29 01:00:00,15.2,86.9,0.0,1.3,0.0
2022-11-29 02:00:00,15.1,86.6,0.0,1.4,315.0
2022-11-29 03:00:00,15.1,86.6,0.0,2.4,284.0
2022-11-29 04:00:00,15.0,89.1,0.0,3.0,278.0
2022-11-29 05:00:00,14.6,98.3,0.0,1.3,269.0
2022-11-29 06:00:00,14.5,100.0,0.0,2.1,258.0
2022-11-29 07:00:00,14.8,99.2,0.0,0.5,0.0
2022-11-29 08:00:00,15.1,99.2,0.0,1.9,354.0
2022-11-29 09:00:00,16.1,87.7,0.0,5.5,244.0
2022-11-29 10:00:00,17.4,77.2,0.0,5.7,90.0
2022-11-29 11:00:00,17.8,75.2,0.0,5.2,21.0
2022-11-29 12:00:00,17.8,77.5,0.0,10.5,266.0
2022-11-29 13:00:00,17.8,75.6,0.0,9.5,217.0
2022-11-29 14:00:00,18.7,68.6,0.0,2.9,223.0
2022-11-29 15:00:00,18.8,69.6,0.0,8.9,339.0
2022-11-29 16:00:00,17.4,76.6,0.0,10.8,224.0
2022-11-29 17:00:00,17.4,76.1,0.0,5.9,217.0
2022-11-29 18:00:00,17.2,76.9,0.0,7.0,206.0
2022-11-29 19:00:00,16.2,84.7,0.0,5.2,234.0
2022-11-29 20:00:00,15.7,89.5,0.0,3.5,242.0
2022-11-29 21:00:00,15.4,96.9,0.0,3.8,196.0
2022-11-29 22:00:00,15.4,96.9,0.0,2.4,238.0
2022-11-29 23:00:00,15.4,97.0,0.0,2.9,217.0
2022-11-30 00:00:00,14.9,99.9,0.0,3.2,230.0
2022-11-30 01:00:00,14.5,100.0,0.0,5.8,277.0
2022-11-30 02:00:00,14.3,99.2,0.0,6.6,285.0
2022-11-30 03:00:00,14.2,99.8,0.0,3.6,242.0
2022-11-30 04:00:00,14.2,99.3,0.0,2.1,250.0
2022-11-30 05:00:00,14.3,99.8,0.0,2.6,233.0
2022-11-30 06:00:00,14.5,99.4,0.0,3.1,227.0
2022-11-30 07:00:00,15.2,95.4,0.0,3.5,186.0
2022-11-30 08:00:00,16.2,86.9,0.0,1.3,216.0
2022-11-30 09:00:00,17.4,78.8,0.0,3.4,34.0
2022-11-30 10:00:00,17.9,77.8,0.0,11.0,267.0
2022-11-30 11:00:00,18.2,74.1,0.0,12.3,219.0
2022-11-30 12:00:00,19.7,66.6,0.0,10.3,215.0
2022-11-30 13:00:00,21.0,61.5,0.0,10.7,255.0
2022-11-30 14:00:00,20.3,63.1,0.0,14.7,238.0
2022-11-30 15:00:00,17.2,74.3,0.0,16.6,229.0
2022-11-30 16:00:00,16.8,75.5,0.0,14.0,266.0
2022-11-30 17:00:00,16.3,78.3,0.0,12.2,303.0
2022-11-30 18:00:00,15.7,82.2,0.0,12.0,276.0
2022-11-30 19:00:00,14.8,85.2,0.0,9.8,264.0
2022-11-30 20:00:00,14.4,87.7,0.0,7.1,222.0
2022-11-30 21:00:00,14.4,87.8,0.0,5.8,206.0
2022-11-30 22:00:00,14.5,87.2,0.0,5.7,251.0
2022-11-30 23:00:00,14.4,86.9,0.0,6.5,270.0
2022-12-01 00:00:00,14.3,87.6,0.0,4.1,250.0
2022-12-01 01:00:00,14.1,88.6,0.0,6.5,236.0
2022-12-01 02:00:00,13.9,90.4,0.0,5.2,276.0
2022-12-01 03:00:00,13.7,89.9,0.0,1.8,238.0
2022-12-01 04:00:00,13.6,88.7,0.0,4.7,226.0
2022-12-01 05:00:00,13.5,89.0,0.0,6.7,216.0
2022-12-01 06:00:00,13.7,89.8,0.0,4.5,266.0
2022-12-01 07:00:00,14.5,86.3,0.0,3.8,0.0
2022-12-01 08:00:00,15.1,83.2,0.0,5.1,218.0
2022-12-01 09:00:00,15.6,80.1,0.0,3.3,328.0
2022-12-01 10:00:00,16.4,76.2,0.0,2.9,305.0
2022-12-01 11:00:00,17.8,70.6,0.0,4.3,261.0
2022-12-01 12:00:00,20.2,60.8,0.0,6.1,338.0
2022-12-01 13:00:00,21.1,57.6,0.0,13.7,245.0
2022-12-01 14:00:00,21.2,56.6,0.0,12.2,242.0
2022-12-01 15:00:00,20.1,60.1,0.0,15.6,220.0
2022-12-01 16:00:00,19.1,63.6,0.0,15.2,211.0
2022-12-01 17:00:00,18.7,65.4,0.0,10.6,226.0
2022-12-01 18:00:00,17.5,70.8,0.0,11.0,231.0
2022-12-01 19:00:00,15.0,81.8,0.0,5.1,237.0
2022-12-01 20:00:00,13.9,88.6,0.0,3.3,214.0
2022-12-01 21:00:00,12.2,96.9,0.0,1.5,0.0
2022-12-01 22:00:00,11.3,97.2,0.0,0.9,0.0
2022-12-01 23:00:00,12.4,94.4,0.0,0.4,104.0
2022-12-02 00:00:00,13.6,89.7,0.0,0.2,0.0
2022-12-02 01:00:00,13.8,88.8,0.0,0.7,0.0
2022-12-02 02:00:00,13.8,91.9,0.0,2.1,258.0
2022-12-02 03:00:00,13.7,92.9,0.0,1.7,27.0
2022-12-02 04:00:00,13.7,93.3,0.0,2.0,0.0
2022-12-02 05:00:00,13.6,94.0,0.0,1.2,0.0
2022-12-02 06:00:00,13.6,93.6,0.0,2.8,1.0
2022-12-02 07:00:00,13.9,91.8,0.0,1.8,186.0
2022-12-02 08:00:00,14.5,88.1,0.0,2.6,228.0
2022-12-02 09:00:00,15.4,82.3,0.0,3.1,109.0
2022-12-02 10:00:00,16.5,76.3,0.0,3.0,0.0
2022-12-02 11:00:00,19.2,64.8,0.0,4.8,331.0
2022-12-02 12:00:00,21.0,56.4,0.0,11.1,256.0
2022-12-02 13:00:00,21.1,54.4,0.0,14.4,262.0
2022-12-02 14:00:00,21.3,53.3,0.0,14.5,227.0
2022-12-02 15:00:00,20.9,54.3,0.0,14.3,220.0
2022-12-02 16:00:00,20.3,57.0,0.0,13.0,281.0
2022-12-02 17:00:00,18.6,63.7,0.0,14.5,209.0
2022-12-02 18:00:00,16.8,71.0,0.0,10.2,212.0
2022-12-02 19:00:00,15.0,79.9,0.0,5.1,226.0
2022-12-02 20:00:00,13.5,86.5,0.0,1.0,236.0
2022-12-02 21:00:00,11.9,89.8,0.0,1.1,0.0
2022-12-02 22:00:00,10.5,92.7,0.0,0.6,32.0
2022-12-02 23:00:00,11.1,93.3,0.0,0.4,0.0
2022-12-03 00:00:00,12.6,87.1,0.0,1.5,327.0
2022-12-03 01:00:00,13.4,86.9,0.0,0.8,0.0
2022-12-03 02:00:00,13.6,88.7,0.0,2.3,181.0
2022-12-03 03:00:00,13.5,88.7,0.0,2.0,156.0
2022-12-03 04:00:00,13.5,88.8,0.0,1.7,137.0
2022-12-03 05:00:00,13.5,88.4,0.0,2.1,149.0
2022-12-03 06:00:00,13.6,87.2,0.0,3.3,184.0
2022-12-03 07:00:00,14.3,84.3,0.0,2.2,222.0
2022-12-03 08:00:00,15.2,79.2,0.0,2.7,259.0
2022-12-03 09:00:00,17.2,70.0,0.0,4.6,21.0
2022-12-03 10:00:00,19.6,60.4,0.0,5.6,0.0
2022-12-03 11:00:00,21.8,53.6,0.0,7.9,279.0
2022-12-03 12:00:00,22.2,52.6,0.0,14.3,257.0
2022-12-03 13:00:00,21.6,54.2,0.0,17.3,238.0
2022-12-03 14:00:00,21.7,55.1,0.0,17.1,213.0
2022-12-03 15:00:00,21.1,57.8,0.0,16.4,244.0
2022-12-03 16:00:00,21.5,57.5,0.0,12.8,238.0
2022-12-03 17:00:00,20.5,61.7,0.0,12.0,268.0
2022-12-03 18:00:00,19.2,66.5,0.0,8.7,233.0
2022-12-03 19:00:00,16.9,72.4,0.0,7.6,222.0
2022-12-03 20:00:00,14.9,84.2,0.0,3.4,225.0
2022-12-03 21:00:00,13.3,88.7,0.0,1.6,170.0
2022-12-03 22:00:00,11.6,90.1,0.0,0.8,351.0
2022-12-03 23:00:00,10.6,92.0,0.0,0.8,0.0
