datetime,TMP [Cº],RH [%],APCP [mm],WS [km/h],WD [º]
2022-11-14 07:00:00,14.5,61.5,0.0,3.6,72.0
2022-11-14 08:00:00,17.8,51.6,0.0,5.8,0.0
2022-11-14 09:00:00,20.0,46.6,0.0,8.2,62.0
2022-11-14 10:00:00,21.2,44.6,0.0,13.5,342.0
2022-11-14 11:00:00,22.6,40.9,0.0,18.0,324.0
2022-11-14 12:00:00,23.0,43.1,0.0,18.7,334.0
2022-11-14 13:00:00,25.4,41.0,0.0,16.5,332.0
2022-11-14 14:00:00,28.8,28.8,0.0,15.4,349.0
2022-11-14 15:00:00,28.9,28.0,0.0,18.9,239.0
2022-11-14 16:00:00,28.2,29.1,0.0,16.7,239.0
2022-11-14 17:00:00,27.3,28.3,0.0,14.2,188.0
2022-11-14 18:00:00,25.0,34.3,0.0,8.5,171.0
2022-11-14 19:00:00,22.0,41.6,0.0,5.9,192.0
2022-11-14 20:00:00,19.1,54.2,0.0,12.3,315.0
2022-11-14 21:00:00,17.5,60.0,0.0,14.7,293.0
2022-11-14 22:00:00,15.7,67.7,0.0,4.6,293.0
2022-11-14 23:00:00,14.8,70.3,0.0,3.3,213.0
2022-11-15 00:00:00,13.1,73.7,0.0,5.4,148.0
2022-11-15 01:00:00,12.3,77.2,0.0,4.9,151.0
2022-11-15 02:00:00,12.0,78.9,0.0,2.2,182.0
2022-11-15 03:00:00,11.3,81.4,0.0,6.9,173.0
2022-11-15 04:00:00,11.5,82.3,0.0,7.7,151.0
2022-11-15 05:00:00,11.3,84.6,0.0,3.6,187.0
2022-11-15 06:00:00,12.8,78.2,0.0,0.9,0.0
2022-11-15 07:00:00,16.8,63.8,0.0,2.6,0.0
2022-11-15 08:00:00,17.9,63.8,0.0,10.7,325.0
2022-11-15 09:00:00,18.5,63.8,0.0,16.9,301.0
2022-11-15 10:00:00,18.6,65.3,0.0,17.4,305.0
2022-11-15 11:00:00,19.3,61.6,0.0,20.4,297.0
2022-11-15 12:00:00,19.7,60.3,0.0,24.4,329.0
2022-11-15 13:00:00,19.2,66.6,0.0,24.2,303.0
2022-11-15 14:00:00,17.9,74.4,0.0,22.6,330.0
2022-11-15 15:00:00,18.0,72.7,0.0,21.6,284.0
2022-11-15 16:00:00,17.8,73.0,0.0,17.5,296.0
2022-11-15 17:00:00,16.5,78.0,0.0,16.4,287.0
2022-11-15 18:00:00,15.8,81.1,0.0,11.4,243.0
2022-11-15 19:00:00,14.8,85.2,0.0,9.6,273.0
2022-11-15 20:00:00,14.0,87.8,0.0,6.5,253.0
2022-11-15 21:00:00,13.7,90.1,0.0,5.2,261.0
2022-11-15 22:00:00,13.2,92.7,0.0,1.4,245.0
2022-11-15 23:00:00,13.2,94.0,0.0,1.7,218.0
2022-11-16 00:00:00,12.3,94.1,0.0,1.7,0.0
2022-11-16 01:00:00,11.7,95.5,0.0,4.5,155.0
2022-11-16 02:00:00,10.6,96.1,0.0,5.7,131.0
2022-11-16 03:00:00,10.5,95.0,0.0,5.1,155.0
2022-11-16 04:00:00,11.5,93.2,0.0,2.6,152.0
2022-11-16 05:00:00,13.0,90.9,0.0,1.0,0.0
2022-11-16 06:00:00,13.5,89.7,0.0,1.4,341.0
2022-11-16 07:00:00,14.1,86.6,0.0,2.5,50.0
2022-11-16 08:00:00,14.8,82.8,0.0,3.7,10.0
2022-11-16 09:00:00,16.2,76.3,0.0,3.9,19.0
2022-11-16 10:00:00,18.2,67.5,0.0,12.7,8.0
2022-11-16 11:00:00,18.6,65.2,0.0,16.5,331.0
2022-11-16 12:00:00,18.6,66.2,0.0,16.6,297.0
2022-11-16 13:00:00,18.6,66.4,0.0,16.9,287.0
2022-11-16 14:00:00,18.6,65.9,0.0,18.6,300.0
2022-11-16 15:00:00,18.9,65.4,0.0,17.4,329.0
2022-11-16 16:00:00,17.9,70.6,0.0,16.3,348.0
2022-11-16 17:00:00,17.6,71.0,0.0,15.1,346.0
2022-11-16 18:00:00,17.0,73.2,0.0,16.3,337.0
2022-11-16 19:00:00,15.8,79.1,0.0,14.3,321.0
2022-11-16 20:00:00,15.1,83.1,0.0,9.0,317.0
2022-11-16 21:00:00,14.0,88.4,0.0,5.4,346.0
2022-11-16 22:00:00,13.4,91.0,0.0,5.3,296.0
2022-11-16 23:00:00,12.6,92.5,0.0,3.2,299.0
2022-11-17 00:00:00,11.9,93.6,0.0,0.1,0.0
2022-11-17 01:00:00,12.0,94.8,0.0,0.3,0.0
2022-11-17 02:00:00,12.0,95.3,0.0,3.2,0.0
2022-11-17 03:00:00,12.7,95.0,0.0,2.0,293.0
2022-11-17 04:00:00,12.9,93.5,0.0,1.5,0.0
2022-11-17 05:00:00,13.0,92.4,0.0,1.2,270.0
2022-11-17 06:00:00,13.4,88.9,0.0,3.2,247.0
2022-11-17 07:00:00,13.9,85.6,0.0,1.8,4.0
2022-11-17 08:00:00,14.2,83.4,0.0,5.5,331.0
2022-11-17 09:00:00,15.2,78.3,0.0,7.9,291.0
2022-11-17 10:00:00,15.5,77.6,0.0,12.4,29.0
2022-11-17 11:00:00,17.1,70.4,0.0,13.2,304.0
2022-11-17 12:00:00,18.5,65.0,0.0,14.9,335.0
2022-11-17 13:00:00,19.1,63.8,0.0,17.3,322.0
2022-11-17 14:00:00,17.8,69.8,0.0,18.4,270.0
2022-11-17 15:00:00,17.1,72.4,0.0,19.3,273.0
2022-11-17 16:00:00,17.1,72.8,0.0,15.2,299.0
2022-11-17 17:00:00,17.5,72.3,0.0,15.1,306.0
2022-11-17 18:00:00,16.6,75.5,0.0,15.2,346.0
2022-11-17 19:00:00,15.3,81.7,0.0,10.9,330.0
2022-11-17 20:00:00,14.5,85.2,0.0,4.9,315.0
2022-11-17 21:00:00,13.8,87.2,0.0,4.9,344.0
2022-11-17 22:00:00,12.4,91.1,0.0,1.9,117.0
2022-11-17 23:00:00,11.1,92.8,0.0,3.6,87.0
2022-11-18 00:00:00,11.7,93.0,0.0,4.0,235.0
2022-11-18 01:00:00,12.1,90.7,0.0,1.6,239.0
2022-11-18 02:00:00,10.3,93.7,0.0,2.4,90.0
2022-11-18 03:00:00,9.6,94.8,0.0,2.3,0.0
2022-11-18 04:00:00,9.6,95.6,0.0,1.9,194.0
2022-11-18 05:00:00,10.5,96.4,0.0,0.0,0.0
2022-11-18 06:00:00,10.6,96.8,0.0,2.0,0.0
2022-11-18 07:00:00,13.4,90.4,0.0,1.3,107.0
2022-11-18 08:00:00,16.6,73.0,0.0,6.2,346.0
2022-11-18 09:00:00,17.4,70.6,0.0,13.5,316.0
2022-11-18 10:00:00,19.1,64.2,0.0,15.2,318.0
2022-11-18 11:00:00,19.3,63.2,0.0,20.1,323.0
2022-11-18 12:00:00,19.8,61.4,0.0,20.8,314.0
2022-11-18 13:00:00,22.6,52.0,0.0,21.7,312.0
2022-11-18 14:00:00,24.4,46.8,0.0,22.8,321.0
2022-11-18 15:00:00,25.4,44.0,0.0,19.4,342.0
2022-11-18 16:00:00,25.4,42.8,0.0,17.8,354.0
2022-11-18 17:00:00,25.0,42.5,0.0,13.4,28.0
2022-11-18 18:00:00,21.9,50.7,0.0,18.5,203.0
2022-11-18 19:00:00,19.6,56.6,0.0,6.6,202.0
2022-11-18 20:00:00,17.8,62.3,0.0,2.2,0.0
2022-11-18 21:00:00,15.7,72.9,0.0,2.3,141.0
2022-11-18 22:00:00,14.7,78.0,0.0,4.5,190.0
2022-11-18 23:00:00,14.1,82.2,0.0,5.4,218.0
2022-11-19 00:00:00,13.6,85.3,0.0,6.7,302.0
2022-11-19 01:00:00,13.2,86.6,0.0,5.4,244.0
2022-11-19 02:00:00,12.4,90.7,0.0,3.5,0.0
2022-11-19 03:00:00,12.2,92.0,0.0,1.8,247.0
2022-11-19 04:00:00,10.3,92.5,0.0,0.1,0.0
2022-11-19 05:00:00,9.9,93.7,0.0,3.8,169.0
2022-11-19 06:00:00,11.5,90.8,0.0,1.3,161.0
2022-11-19 07:00:00,14.2,83.2,0.0,5.8,0.0
2022-11-19 08:00:00,14.7,82.0,0.0,10.3,336.0
2022-11-19 09:00:00,16.3,75.3,0.0,12.5,315.0
2022-11-19 10:00:00,17.6,69.6,0.0,15.6,332.0
2022-11-19 11:00:00,18.8,64.4,0.0,19.6,293.0
2022-11-19 12:00:00,20.0,59.6,0.0,19.2,313.0
2022-11-19 13:00:00,21.3,54.9,0.0,21.7,351.0
2022-11-19 14:00:00,21.1,54.6,0.0,21.7,346.0
2022-11-19 15:00:00,22.0,51.1,0.0,18.5,332.0
2022-11-19 16:00:00,21.8,50.0,0.0,16.0,291.0
2022-11-19 17:00:00,21.0,49.6,0.0,13.8,333.0
2022-11-19 18:00:00,19.7,52.8,0.0,10.1,184.0
2022-11-19 19:00:00,16.7,60.3,0.0,10.1,168.0
2022-11-19 20:00:00,14.8,64.4,0.0,4.1,159.0
2022-11-19 21:00:00,13.7,67.3,0.0,4.0,166.0
2022-11-19 22:00:00,13.2,70.6,0.0,6.4,191.0
2022-11-19 23:00:00,12.6,74.0,0.0,2.6,162.0
2022-11-20 00:00:00,11.2,78.5,0.0,2.7,326.0
2022-11-20 01:00:00,10.2,82.2,0.0,5.8,138.0
2022-11-20 02:00:00,9.8,84.3,0.0,5.3,159.0
2022-11-20 03:00:00,9.4,86.9,0.0,4.7,157.0
2022-11-20 04:00:00,10.0,85.4,0.0,4.9,134.0
2022-11-20 05:00:00,9.8,86.2,0.0,4.6,144.0
2022-11-20 06:00:00,11.4,80.0,0.0,2.7,158.0
2022-11-20 07:00:00,15.2,66.0,0.0,3.8,34.0
2022-11-20 08:00:00,17.3,59.0,0.0,6.3,342.0
2022-11-20 09:00:00,19.1,54.4,0.0,11.6,323.0
2022-11-20 10:00:00,20.9,48.4,0.0,15.3,321.0
2022-11-20 11:00:00,23.1,42.0,0.0,18.8,341.0
2022-11-20 12:00:00,24.9,37.3,0.0,14.7,323.0
2022-11-20 13:00:00,25.6,34.9,0.0,22.8,250.0
2022-11-20 14:00:00,24.6,36.2,0.0,25.5,253.0
2022-11-20 15:00:00,23.6,37.4,0.0,17.7,246.0
2022-11-20 16:00:00,23.3,38.0,0.0,15.9,291.0
2022-11-20 17:00:00,21.7,41.9,0.0,13.7,335.0
2022-11-20 18:00:00,20.9,42.4,0.0,9.2,264.0
2022-11-20 19:00:00,17.4,50.6,0.0,6.9,190.0
2022-11-20 20:00:00,15.2,54.1,0.0,3.7,191.0
2022-11-20 21:00:00,14.2,55.0,0.0,7.3,190.0
2022-11-20 22:00:00,13.7,59.9,0.0,6.2,206.0
2022-11-20 23:00:00,11.7,70.2,0.0,3.4,307.0
2022-11-21 00:00:00,9.7,72.5,0.0,6.3,182.0
2022-11-21 01:00:00,9.1,76.2,0.0,7.1,156.0
2022-11-21 02:00:00,8.7,80.4,0.0,6.8,149.0
2022-11-21 03:00:00,8.2,83.3,0.0,5.4,98.0
2022-11-21 04:00:00,7.4,84.9,0.0,6.4,144.0
2022-11-21 05:00:00,7.0,87.5,0.0,5.2,156.0
2022-11-21 06:00:00,10.5,74.2,0.0,3.8,153.0
2022-11-21 07:00:00,15.1,57.6,0.0,3.7,159.0
2022-11-21 08:00:00,17.6,50.9,0.0,7.1,354.0
2022-11-21 09:00:00,19.3,48.0,0.0,8.1,1.0
2022-11-21 10:00:00,20.4,44.3,0.0,15.7,337.0
2022-11-21 11:00:00,21.0,42.6,0.0,17.0,316.0
2022-11-21 12:00:00,19.9,53.6,0.0,16.2,328.0
2022-11-21 13:00:00,21.7,49.6,0.0,18.2,342.0
2022-11-21 14:00:00,24.5,39.3,0.0,16.3,338.0
2022-11-21 15:00:00,23.0,41.8,0.0,18.7,344.0
2022-11-21 16:00:00,22.6,39.0,0.0,20.7,3.0
2022-11-21 17:00:00,21.2,43.6,0.0,19.6,303.0
2022-11-21 18:00:00,19.0,53.0,0.0,19.5,316.0
2022-11-21 19:00:00,16.6,66.9,0.0,16.5,299.0
2022-11-21 20:00:00,14.3,76.9,0.0,13.2,281.0
2022-11-21 21:00:00,13.4,81.6,0.0,6.3,306.0
2022-11-21 22:00:00,12.8,82.8,0.0,6.3,232.0
2022-11-21 23:00:00,12.7,84.8,0.0,8.9,245.0
2022-11-22 00:00:00,12.7,87.0,0.0,9.3,293.0
2022-11-22 01:00:00,11.8,90.5,0.0,4.3,312.0
2022-11-22 02:00:00,10.9,92.8,0.0,4.9,136.0
2022-11-22 03:00:00,10.9,93.1,0.0,5.0,0.0
2022-11-22 04:00:00,9.7,93.5,0.0,4.2,300.0
2022-11-22 05:00:00,11.5,94.2,0.0,4.6,235.0
2022-11-22 06:00:00,12.2,92.5,0.0,3.6,0.0
2022-11-22 07:00:00,12.5,90.3,0.0,7.8,233.0
2022-11-22 08:00:00,13.3,85.1,0.0,11.1,329.0
2022-11-22 09:00:00,14.8,77.5,0.0,12.9,303.0
2022-11-22 10:00:00,16.7,69.9,0.0,16.8,306.0
2022-11-22 11:00:00,17.0,67.5,0.0,19.3,279.0
2022-11-22 12:00:00,17.4,67.0,0.0,20.8,312.0
2022-11-22 13:00:00,17.5,67.6,0.0,20.4,326.0
2022-11-22 14:00:00,17.7,66.4,0.0,17.7,311.0
2022-11-22 15:00:00,18.0,65.0,0.0,18.6,273.0
2022-11-22 16:00:00,17.9,64.1,0.0,17.9,290.0
2022-11-22 17:00:00,17.8,63.5,0.0,14.3,271.0
2022-11-22 18:00:00,17.0,66.7,0.0,11.6,344.0
2022-11-22 19:00:00,14.8,76.1,0.0,5.6,303.0
2022-11-22 20:00:00,13.1,86.1,0.0,4.6,350.0
2022-11-22 21:00:00,12.6,88.9,0.0,3.3,313.0
2022-11-22 22:00:00,11.8,93.5,0.0,2.0,0.0
2022-11-22 23:00:00,11.7,93.8,0.0,3.4,0.0
2022-11-23 00:00:00,11.8,93.0,0.0,4.5,336.0
2022-11-23 01:00:00,12.0,93.2,0.0,9.8,311.0
2022-11-23 02:00:00,12.3,91.9,0.0,10.2,330.0
2022-11-23 03:00:00,12.2,91.6,0.0,8.2,315.0
2022-11-23 04:00:00,12.2,91.6,0.0,6.3,315.0
2022-11-23 05:00:00,12.0,91.5,0.0,3.0,354.0
2022-11-23 06:00:00,11.8,91.6,0.0,3.6,45.0
2022-11-23 07:00:00,12.2,90.2,0.0,3.5,23.0
2022-11-23 08:00:00,13.1,87.8,0.0,9.1,0.0
2022-11-23 09:00:00,13.5,86.1,0.0,13.9,320.0
2022-11-23 10:00:00,14.5,82.4,0.0,15.9,296.0
2022-11-23 11:00:00,15.0,79.5,0.0,17.4,305.0
2022-11-23 12:00:00,16.3,73.2,0.0,19.9,279.0
2022-11-23 13:00:00,16.9,71.1,0.0,19.9,295.0
2022-11-23 14:00:00,16.9,70.8,0.0,20.9,322.0
2022-11-23 15:00:00,15.9,74.5,0.0,20.1,296.0
2022-11-23 16:00:00,14.7,80.8,0.0,17.5,279.0
2022-11-23 17:00:00,14.3,82.9,0.0,17.5,274.0
2022-11-23 18:00:00,14.3,82.5,0.0,12.1,274.0
2022-11-23 19:00:00,13.9,83.5,0.0,10.2,281.0
2022-11-23 20:00:00,13.5,85.9,0.0,9.3,294.0
2022-11-23 21:00:00,13.2,88.5,0.0,7.9,263.0
2022-11-23 22:00:00,13.0,89.9,0.0,6.9,327.0
2022-11-23 23:00:00,13.0,90.1,0.0,2.4,297.0
2022-11-24 00:00:00,12.9,90.0,0.0,1.4,118.0
2022-11-24 01:00:00,12.9,89.7,0.0,3.1,0.0
2022-11-24 02:00:00,12.7,91.2,0.0,7.5,297.0
2022-11-24 03:00:00,12.5,92.1,0.0,8.2,302.0
2022-11-24 04:00:00,12.5,91.8,0.0,8.8,318.0
2022-11-24 05:00:00,12.5,92.3,0.0,6.0,337.0
2022-11-24 06:00:00,12.7,92.4,0.0,5.0,345.0
2022-11-24 07:00:00,13.1,90.0,0.0,4.2,334.0
2022-11-24 08:00:00,13.9,85.6,0.0,6.3,360.0
2022-11-24 09:00:00,14.7,82.5,0.0,10.9,312.0
2022-11-24 10:00:00,15.8,78.0,0.0,14.2,318.0
2022-11-24 11:00:00,16.8,73.3,0.0,15.8,324.0
2022-11-24 12:00:00,18.1,68.5,0.0,17.1,289.0
2022-11-24 13:00:00,18.4,67.1,0.0,16.5,279.0
2022-11-24 14:00:00,18.7,65.6,0.0,14.5,264.0
2022-11-24 15:00:00,19.2,64.2,0.0,13.6,302.0
2022-11-24 16:00:00,18.9,64.8,0.0,13.4,314.0
2022-11-24 17:00:00,17.8,69.8,0.0,13.9,290.0
2022-11-24 18:00:00,16.2,78.1,0.0,10.0,314.0
2022-11-24 19:00:00,14.0,89.0,0.0,7.1,260.0
2022-11-24 20:00:00,13.6,91.9,0.0,8.6,273.0
2022-11-24 21:00:00,13.4,94.0,0.0,7.1,322.0
2022-11-24 22:00:00,13.2,95.3,0.0,6.6,329.0
2022-11-24 23:00:00,13.2,96.0,0.0,2.6,332.0
2022-11-25 00:00:00,13.1,96.3,0.0,1.7,306.0
2022-11-25 01:00:00,12.9,96.4,0.0,0.4,0.0
2022-11-25 02:00:00,12.8,96.5,0.0,2.2,0.0
2022-11-25 03:00:00,12.9,96.3,0.0,6.0,3.0
2022-11-25 04:00:00,12.9,96.5,0.0,5.1,332.0
2022-11-25 05:00:00,12.8,96.9,0.0,6.2,354.0
2022-11-25 06:00:00,12.7,97.1,0.0,6.6,330.0
2022-11-25 07:00:00,12.9,97.1,0.0,6.7,360.0
2022-11-25 08:00:00,13.1,96.6,0.0,8.9,322.0
2022-11-25 09:00:00,13.8,91.6,0.0,9.9,300.0
2022-11-25 10:00:00,14.4,87.4,0.0,13.0,316.0
2022-11-25 11:00:00,15.6,80.0,0.0,15.5,302.0
2022-11-25 12:00:00,16.9,75.0,0.0,18.4,269.0
2022-11-25 13:00:00,17.3,73.9,0.0,16.9,318.0
2022-11-25 14:00:00,17.0,75.0,0.0,19.4,278.0
2022-11-25 15:00:00,17.1,74.8,0.0,17.7,294.0
2022-11-25 16:00:00,16.5,77.3,0.0,16.6,287.0
2022-11-25 17:00:00,15.5,82.0,0.0,12.9,308.0
2022-11-25 18:00:00,14.8,85.7,0.0,8.2,289.0
2022-11-25 19:00:00,14.1,89.1,0.0,4.1,260.0
2022-11-25 20:00:00,13.7,91.1,0.0,4.4,297.0
2022-11-25 21:00:00,13.2,93.2,0.0,5.0,295.0
2022-11-25 22:00:00,13.1,94.1,0.0,1.9,264.0
2022-11-25 23:00:00,12.9,94.6,0.0,1.6,178.0
2022-11-26 00:00:00,12.7,95.2,0.0,0.7,0.0
2022-11-26 01:00:00,12.4,95.6,0.0,0.8,0.0
2022-11-26 02:00:00,12.3,96.0,0.0,0.3,156.0
2022-11-26 03:00:00,12.1,96.1,0.0,1.4,297.0
2022-11-26 04:00:00,12.3,96.5,0.0,3.5,163.0
2022-11-26 05:00:00,12.5,96.9,0.0,7.3,312.0
2022-11-26 06:00:00,12.6,97.2,0.0,6.6,305.0
2022-11-26 07:00:00,12.7,97.3,0.0,6.0,321.0
2022-11-26 08:00:00,12.9,97.3,0.0,5.8,306.0
2022-11-26 09:00:00,13.1,97.1,0.0,10.0,341.0
2022-11-26 10:00:00,13.6,94.2,0.0,13.1,299.0
2022-11-26 11:00:00,14.4,88.5,0.0,16.3,329.0
2022-11-26 12:00:00,15.0,83.2,0.0,17.1,320.0
2022-11-26 13:00:00,15.9,78.9,0.0,17.1,270.0
2022-11-26 14:00:00,16.7,74.9,0.0,19.5,285.0
2022-11-26 15:00:00,15.9,79.0,0.0,20.2,273.0
2022-11-26 16:00:00,14.7,84.0,0.0,18.9,286.0
2022-11-26 17:00:00,14.4,87.0,0.0,14.7,275.0
2022-11-26 18:00:00,13.9,89.1,0.0,13.2,286.0
2022-11-26 19:00:00,13.7,90.6,0.0,10.4,299.0
2022-11-26 20:00:00,13.7,89.9,0.0,7.0,280.0
2022-11-26 21:00:00,13.6,89.4,0.0,4.5,282.0
2022-11-26 22:00:00,13.6,89.7,0.0,0.4,0.0
2022-11-26 23:00:00,13.6,88.9,0.0,0.4,0.0
2022-11-27 00:00:00,13.6,89.6,0.0,5.8,301.0
2022-11-27 01:00:00,13.4,89.9,0.0,5.3,329.0
2022-11-27 02:00:00,13.3,90.7,0.0,5.8,302.0
2022-11-27 03:00:00,13.2,90.5,0.0,6.2,342.0
2022-11-27 04:00:00,13.0,93.7,0.0,5.7,315.0
2022-11-27 05:00:00,12.9,95.4,0.0,3.8,334.0
2022-11-27 06:00:00,12.8,96.0,0.0,5.5,328.0
2022-11-27 07:00:00,13.0,96.1,0.3,5.0,328.0
2022-11-27 08:00:00,13.2,96.1,0.0,8.0,345.0
2022-11-27 09:00:00,13.6,93.2,0.0,9.5,314.0
2022-11-27 10:00:00,14.4,85.3,0.0,11.6,300.0
2022-11-27 11:00:00,14.7,82.9,0.0,14.2,319.0
2022-11-27 12:00:00,15.4,79.8,0.0,13.5,328.0
2022-11-27 13:00:00,16.3,73.6,0.0,15.9,278.0
2022-11-27 14:00:00,17.6,67.2,0.0,17.3,276.0
2022-11-27 15:00:00,18.2,64.7,0.0,16.7,293.0
2022-11-27 16:00:00,17.0,69.8,0.0,18.2,294.0
2022-11-27 17:00:00,16.0,75.0,0.0,14.3,260.0
2022-11-27 18:00:00,15.1,80.9,0.0,11.9,301.0
2022-11-27 19:00:00,14.8,82.5,0.0,6.7,266.0
2022-11-27 20:00:00,14.7,82.6,0.0,6.2,277.0
2022-11-27 21:00:00,14.5,82.5,0.0,4.5,256.0
2022-11-27 22:00:00,14.4,83.3,0.0,5.7,293.0
2022-11-27 23:00:00,14.2,84.1,0.0,6.8,298.0
2022-11-28 00:00:00,14.1,85.0,0.0,3.8,274.0
2022-11-28 01:00:00,14.0,86.2,0.0,1.6,22.0
2022-11-28 02:00:00,13.8,87.0,0.0,1.9,301.0
2022-11-28 03:00:00,13.8,87.0,0.0,4.1,0.0
2022-11-28 04:00:00,13.6,89.2,0.0,6.0,327.0
2022-11-28 05:00:00,13.5,88.9,0.0,6.6,345.0
2022-11-28 06:00:00,13.5,88.8,0.0,6.7,315.0
2022-11-28 07:00:00,13.6,89.3,0.0,7.5,320.0
2022-11-28 08:00:00,13.8,88.0,0.0,7.8,320.0
2022-11-28 09:00:00,14.4,84.9,0.0,7.5,333.0
2022-11-28 10:00:00,14.8,83.1,0.0,10.5,322.0
2022-11-28 11:00:00,15.2,81.0,0.0,11.6,277.0
2022-11-28 12:00:00,15.4,79.8,0.0,13.5,312.0
2022-11-28 13:00:00,15.8,77.9,0.0,13.7,281.0
2022-11-28 14:00:00,17.2,70.3,0.0,16.6,283.0
2022-11-28 15:00:00,17.7,66.9,0.0,18.6,296.0
2022-11-28 16:00:00,17.4,68.6,0.0,15.6,283.0
2022-11-28 17:00:00,16.8,69.8,0.0,15.9,313.0
2022-11-28 18:00:00,15.9,76.8,0.0,10.5,279.0
2022-11-28 19:00:00,14.9,83.8,0.0,8.4,280.0
2022-11-28 20:00:00,14.6,86.3,0.0,5.5,262.0
2022-11-28 21:00:00,14.6,86.9,0.0,4.8,0.0
2022-11-28 22:00:00,14.5,87.1,0.0,4.8,256.0
2022-11-28 23:00:00,14.6,86.8,0.0,0.6,221.0
2022-11-29 00:00:00,14.8,84.5,0.0,6.0,0.0
2022-11-29 01:00:00,14.9,84.1,0.0,6.8,245.0
2022-11-29 02:00:00,14.8,83.2,0.0,3.9,243.0
2022-11-29 03:00:00,14.7,83.9,0.0,7.2,208.0
2022-11-29 04:00:00,14.5,86.4,0.0,7.0,263.0
2022-11-29 05:00:00,14.3,88.0,0.0,6.6,260.0
2022-11-29 06:00:00,14.4,88.4,0.0,3.7,247.0
2022-11-29 07:00:00,14.1,92.5,0.0,2.5,273.0
2022-11-29 08:00:00,14.9,86.8,0.0,6.3,0.0
2022-11-29 09:00:00,15.6,83.0,0.0,10.6,322.0
2022-11-29 10:00:00,15.6,82.6,0.0,13.5,329.0
2022-11-29 11:00:00,16.0,80.6,0.0,15.1,322.0
2022-11-29 12:00:00,16.6,77.4,0.0,15.0,283.0
2022-11-29 13:00:00,17.6,73.0,0.0,14.2,331.0
2022-11-29 14:00:00,17.1,75.3,0.0,13.5,285.0
2022-11-29 15:00:00,17.4,74.0,0.0,10.5,291.0
2022-11-29 16:00:00,17.4,74.4,0.0,10.2,266.0
2022-11-29 17:00:00,16.7,79.5,0.0,9.8,275.0
2022-11-29 18:00:00,16.1,82.3,0.0,6.2,285.0
2022-11-29 19:00:00,15.3,86.4,0.0,6.9,333.0
2022-11-29 20:00:00,15.1,86.6,0.0,4.9,332.0
2022-11-29 21:00:00,15.0,86.5,0.0,4.9,327.0
2022-11-29 22:00:00,14.8,87.7,0.0,4.4,323.0
2022-11-29 23:00:00,14.7,87.2,0.0,4.5,334.0
2022-11-30 00:00:00,14.8,82.2,0.0,6.6,239.0
2022-11-30 01:00:00,14.9,82.2,0.0,2.6,230.0
2022-11-30 02:00:00,14.8,82.7,0.0,0.9,0.0
2022-11-30 03:00:00,14.4,87.7,0.0,4.9,11.0
2022-11-30 04:00:00,13.8,93.9,0.0,2.1,345.0
2022-11-30 05:00:00,13.6,96.0,0.1,2.5,317.0
2022-11-30 06:00:00,13.8,96.4,0.0,1.7,3.0
2022-11-30 07:00:00,14.8,93.4,0.0,3.0,0.0
2022-11-30 08:00:00,15.6,86.3,0.0,8.3,323.0
2022-11-30 09:00:00,16.3,80.3,0.0,7.8,292.0
2022-11-30 10:00:00,17.5,73.4,0.0,10.2,308.0
2022-11-30 11:00:00,18.8,66.9,0.0,13.6,321.0
2022-11-30 12:00:00,19.8,62.4,0.0,17.1,339.0
2022-11-30 13:00:00,20.3,59.7,0.0,16.2,324.0
2022-11-30 14:00:00,20.4,58.8,0.0,18.0,296.0
2022-11-30 15:00:00,19.3,64.4,0.0,20.3,270.0
2022-11-30 16:00:00,19.6,61.6,0.0,13.5,274.0
2022-11-30 17:00:00,19.2,61.2,0.0,11.5,320.0
2022-11-30 18:00:00,17.8,67.4,0.0,11.2,334.0
2022-11-30 19:00:00,16.0,74.1,0.0,7.6,284.0
2022-11-30 20:00:00,14.5,78.2,0.0,9.1,234.0
2022-11-30 21:00:00,13.6,78.9,0.0,7.1,196.0
2022-11-30 22:00:00,13.0,81.0,0.0,6.1,165.0
2022-11-30 23:00:00,12.6,82.0,0.0,6.1,167.0
2022-12-01 00:00:00,11.9,84.3,0.0,5.5,225.0
2022-12-01 01:00:00,11.8,84.5,0.0,4.9,204.0
2022-12-01 02:00:00,12.2,82.8,0.0,1.2,162.0
2022-12-01 03:00:00,12.8,81.7,0.0,2.3,54.0
2022-12-01 04:00:00,13.1,82.8,0.0,1.4,334.0
2022-12-01 05:00:00,13.2,83.3,0.0,0.4,0.0
2022-12-01 06:00:00,13.4,83.0,0.0,2.3,0.0
2022-12-01 07:00:00,13.8,81.3,0.0,3.5,345.0
2022-12-01 08:00:00,14.3,78.9,0.0,4.6,346.0
2022-12-01 09:00:00,15.5,73.5,0.0,6.8,34.0
2022-12-01 10:00:00,16.7,68.2,0.0,14.0,316.0
2022-12-01 11:00:00,17.5,66.6,0.0,18.2,310.0
2022-12-01 12:00:00,17.1,67.9,0.0,19.7,285.0
2022-12-01 13:00:00,17.4,67.2,0.0,20.1,308.0
2022-12-01 14:00:00,17.4,67.9,0.0,19.3,294.0
2022-12-01 15:00:00,17.2,69.0,0.0,16.5,293.0
2022-12-01 16:00:00,16.8,70.7,0.0,15.4,321.0
2022-12-01 17:00:00,16.3,75.1,0.0,15.7,277.0
2022-12-01 18:00:00,15.7,80.1,0.0,14.2,298.0
2022-12-01 19:00:00,14.7,85.6,0.0,9.1,309.0
2022-12-01 20:00:00,14.0,87.3,0.0,8.9,322.0
2022-12-01 21:00:00,13.6,88.2,0.0,8.1,306.0
